mt20id,prfnm,prfpdfrom,prfpdto,fcltynm,poster,area,genrenm,openrun,prfstate
PF225334,"영탁 단독 콘서트, TAK SHOW2: TAK'S WORLD [전주]",2023.10.14,2023.10.15,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225334_230906_112225.gif,,대중음악,N,공연완료
PF224886,엠씨더맥스 이수 콘서트: 기행문 [전주],2023.10.21,2023.10.21,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF224886_230830_133530.jfif,,대중음악,N,공연완료
PF224455,"문화가 있는날 예술무대, 시원한 SUMMER 재즈콘서트 [고창]",2023.08.29,2023.08.29,고창문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF224455_230823_131658.jpg,,대중음악,N,공연완료
PF222730,"NELL CLUB CONCERT, Burn [전주]",2023.09.16,2023.09.16,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222730_230725_135458.gif,,대중음악,N,공연완료
PF222616,"루프탑 시리즈 NO.1, 스탠딩 B구역 3부: 프로젝트그룹 그랑",2023.09.16,2023.09.16,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222616_230724_112932.gif,,대중음악,N,공연완료
PF222426,"파이팅 콘서트 시즌Ⅳ, 효자동 그루브",2023.08.04,2023.08.04,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222426_240124_170521.gif,,대중음악,N,공연완료
PF222361,시니어를 위한 타임캡슐 음악다방,2023.07.28,2023.07.28,문화공간 이룸 [전주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF222361_230719_124128.png,,대중음악,N,공연완료
PF222240,"루프탑 시리즈 NO.1, 스탠딩 B구역 2부: 김성수 모던 재즈트리오 X 무아",2023.09.08,2023.09.09,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222240_230717_165012.gif,,대중음악,N,공연완료
PF222238,"루프탑 시리즈 NO.1, 스탠딩 B구역 1부: 고니밴드",2023.09.01,2023.09.02,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222238_230717_164451.gif,,대중음악,N,공연완료
PF222160,"전주세계소리축제x전북CBS, 라포엠 & 정훈희: Once upon a dream",2023.09.23,2023.09.23,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222160_230717_121922.gif,,대중음악,N,공연완료
PF221183,"짙은 콘서트, 녹음(綠陰) [전주]",2023.08.12,2023.08.13,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF221183_230629_144125.gif,,대중음악,N,공연완료
PF220600,키썸&루이(긱스)의 썸띵 스페셜 HIPHOP 콘서트 [김제],2023.07.01,2023.07.01,김제문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220600_230621_131753.jpg,,대중음악,N,공연완료
PF220583,변진섭 전국투어 콘서트: 변천사 [군산],2023.08.20,2023.08.20,군산예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220583_230621_112641.jpg,,대중음악,N,공연완료
PF220025,PEPPERTONES CLUB TOUR [전주],2023.07.02,2023.07.02,더뮤지션,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220025_230612_163118.gif,,대중음악,N,공연완료
PF219923,"JUMF, 전주얼티밋뮤직페스티벌",2023.08.11,2023.08.13,전주종합경기장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF219923_230609_152653.jpg,,대중음악,N,공연완료
PF219908,오오오O.O.O BECK TO BEOK [전주],2023.06.18,2023.06.18,더뮤지션,http://www.kopis.or.kr/upload/pfmPoster/PF_PF219908_230609_131323.jpg,,대중음악,N,공연완료
PF219753,싸이 흠뻑쇼: SUMMER SWAG [익산],2023.08.05,2023.08.05,익산시공설운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF219753_230607_123111.gif,,대중음악,N,공연완료
PF219514,나상현씨밴드 클럽투어: 여름빛 [전주],2023.07.22,2023.07.22,더뮤지션,http://www.kopis.or.kr/upload/pfmPoster/PF_PF219514_230602_100430.gif,,대중음악,N,공연완료
PF218757,"박정현 전국투어 콘서트, The Bridge [군산]",2023.06.17,2023.06.17,군산예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF218757_230519_123442.jpg,,대중음악,N,공연완료
PF218313,박강수 콘서트 1st: 바람이 분다,2023.07.08,2023.07.08,정읍 연지아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF218313_230512_113652.gif,,대중음악,N,공연완료
PF217996,"김기태 전국투어 콘서트, 위로 [전주]",2023.07.01,2023.07.01,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217996_230508_122004.gif,,대중음악,N,공연완료
PF217545,"이승철 전국투어 콘서트, RETRO Night [전주]",2023.07.01,2023.07.01,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217545_230428_104038.gif,,대중음악,N,공연완료
PF216608,"전주문화재단 한벽문화관 우수작품시리즈I, 크로스오버 아티스트 박현수",2023.05.20,2023.05.20,전주한벽문화관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF216608_230412_105829.gif,,대중음악,N,공연완료
PF216468,타임캡슐 슈퍼콘서트 [전주],2023.06.24,2023.06.24,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF216468_230410_115246.gif,,대중음악,N,공연완료
PF216314,"이은미 전국투어 콘서트, NOCTURN [전주]",2023.06.10,2023.06.10,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF216314_230406_115648.gif,,대중음악,N,공연완료
PF215652,festival SUM x 전주국제영화제,2023.05.05,2023.05.05,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215652_230327_110315.jpg,,대중음악,N,공연완료
PF215523,"오누이 콘서트: 김용임, 진성 [전주]",2023.04.29,2023.04.29,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215523_230323_110418.gif,,대중음악,N,공연완료
PF215456,"문화가 있는날 예술무대, 영화 속 재즈 음악콘서트 [고창]",2023.03.28,2023.03.28,고창문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215456_230322_131539.jpg,,대중음악,N,공연완료
PF215158,불타는 트롯맨 전국투어 콘서트 [전주],2023.06.03,2023.06.04,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215158_230317_095955.gif,,대중음악,N,공연완료
PF215056,쎄시봉 리턴스 [전주],2023.05.06,2023.05.06,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215056_230315_163718.gif,,대중음악,N,공연완료
PF214581,THE GREATEST: 전율 정동하 X 소향 [전주],2023.05.13,2023.05.13,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214581_230308_122201.gif,,대중음악,N,공연완료
PF214428,MOM 투어 콘서트: MSG워너비 [전주],2023.04.15,2023.04.15,전북대학교 삼성문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214428_230306_140510.gif,,대중음악,N,공연완료
PF213783,크랙샷 투어 콘서트: HELLO MY LOVE [전주],2023.03.25,2023.03.25,더뮤지션,http://www.kopis.or.kr/upload/pfmPoster/PF_PF213783_230222_131107.gif,,대중음악,N,공연완료
PF213446,피아니스트 오은하 1st Movement,2023.03.04,2023.03.04,문화공간 이룸 [전주],http://www.kopis.or.kr/upload/pfmPoster/PF_PF213446_230216_102528.jpg,,대중음악,N,공연완료
PF209507,장윤정 라이브 콘서트 [군산],2023.02.25,2023.02.25,월명종합경기장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF209507_230109_134622.gif,,대중음악,N,공연완료
PF206155,김경현의 락이 빛나는 밤에 [전주],2023.01.28,2023.01.28,한국전통문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF206155_230104_145818.gif,,대중음악,N,공연완료
PF204710,이미자 노래인생 60년 기념 음악회 [전주],2023.02.18,2023.02.18,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF204710_221223_115258.gif,,대중음악,N,공연완료
PF204428,이무진 전국투어 콘서트: 별책부록 [전주],2023.01.28,2023.01.29,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF204428_221219_130229.gif,,대중음악,N,공연완료
PF203533,조성모 & 더원 콘서트 [전주],2023.02.04,2023.02.04,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF203533_221205_102855.gif,,대중음악,N,공연완료
PF202893,김창완밴드 전국투어: 아니벌써 [전주],2023.03.11,2023.03.11,한국소리문화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF202893_221124_093915.gif,,대중음악,N,공연완료
PF263242,두루두루 찾아가는 대중음악 콘서트 [영광],2025.04.22,2025.04.22,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF263242_250416_131756.jpg,,대중음악,N,공연완료
PF258362,박지현 첫번째 단독 콘서트: 쇼맨쉽 SHOWMANSHIP [목포],2025.03.15,2025.03.16,목포실내체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF258362_250205_133727.jpg,,대중음악,N,공연완료
PF257165,박강수 콘서트: 희망이라 부르리 [순천],2025.02.23,2025.02.23,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF257165_250114_110410.gif,,대중음악,N,공연완료
PF257121,이승철 콘서트: 오케스트락2 [여수],2025.03.15,2025.03.15,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF257121_250113_153749.jpg,,대중음악,N,공연완료
PF256832,최백호 단독콘서트: 낭만에 대하여 [순천],2025.03.08,2025.03.08,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF256832_250114_105917.jpg,,대중음악,N,공연완료
PF256806,심수봉 전국투어 콘서트: 꽃길 [순천],2025.03.01,2025.03.01,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF256806_250109_093952.gif,,대중음악,N,공연완료
PF255946,"송년음악회, 주현미콘서트 [영광]",2024.12.19,2024.12.19,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255946_241217_114841.jpg,,대중음악,N,공연완료
PF255348,송년콘서트 [광양],2024.12.13,2024.12.13,광양시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255348_241206_115142.png,,대중음악,N,공연완료
PF255248,군민과 함께하는 송년 콘서트 [장흥],2024.12.19,2024.12.19,장흥문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF255248_241205_092754.jpg,,대중음악,N,공연완료
PF254929,Someday Christmas [여수],2024.12.21,2024.12.22,진남운동장(진남실내체육관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF254929_241129_150513.gif,,대중음악,N,공연완료
PF254142,"최백호 단독 콘서트: 목포, 그 낭만에 대하여 [목포]",2025.02.15,2025.02.15,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF254142_241120_112048.jpg,,대중음악,N,공연완료
PF253933,안치환 & 자유 콘서트 [나주],2025.01.17,2025.01.17,나주문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF253933_241118_141832.gif,,대중음악,N,공연완료
PF252653,장성 90's 레트로 콘서트,2024.11.12,2024.11.12,장성문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF252653_241101_114043.jpg,,대중음악,N,공연완료
PF251674,"피아니스트 윤한, 재즈 빅밴드와 함께하는 윈터 워크 [여수]",2024.12.06,2024.12.06,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251674_241018_134427.gif,,대중음악,N,공연완료
PF251559,이승철 콘서트: 오케스트락2 [목포],2024.11.24,2024.11.24,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251559_241017_135814.gif,,대중음악,N,공연완료
PF251400,심수봉 전국투어 콘서트: 꽃길 [목포],2024.12.14,2024.12.14,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251400_241016_132306.gif,,대중음악,N,공연완료
PF251326,변진섭 전국투어 콘서트: 변천사 [목포],2024.12.15,2024.12.15,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251326_241016_094327.gif,,대중음악,N,공연완료
PF251239,가을 콘서트 [광양],2024.10.24,2024.10.24,광양시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF251239_241015_093141.jpg,,대중음악,N,공연완료
PF250980,제4회 광양 k-pop 페스티벌,2024.10.25,2024.10.26,광양공설운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF250980_241010_205754.jpg,,대중음악,N,공연완료
PF247995,"V.O.S 20주년 전국투어 콘서트, 우리의 스무살 [여수]",2024.11.02,2024.11.02,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF247995_240829_141214.jpg,,대중음악,N,공연완료
PF247977,DAMBIT PARK CONCERT (담빛파크콘서트) [담양],2024.09.06,2024.09.07,담빛음악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF247977_240829_125652.png,,대중음악,N,공연완료
PF246814,"GS칼텍스 희망에너지 교실, 남미 놀이터로 모이자! Ola",2024.08.10,2024.08.10,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF246814_240812_133418.png,,대중음악,N,공연완료
PF246028,"여수 썸머뮤직 페스티벌, Y with 쇼챔피언",2024.08.28,2024.08.28,여수엑스포컨벤션센터 (여수세계박람회장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF246028_240730_105302.jpg,,대중음악,N,공연완료
PF246027,"여수 썸머뮤직 페스티벌, Y with 트로트클라쓰",2024.08.29,2024.08.29,여수엑스포컨벤션센터 (여수세계박람회장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF246027_240730_104640.png,,대중음악,N,공연완료
PF245880,"오누이 콘서트 시즌1, 우리들의 학창시절: 김용임, 진성 [여수]",2024.09.14,2024.09.14,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245880_240726_180702.jpg,,대중음악,N,공연완료
PF245773,국민남매 오누이 콘서트 시즌 1: 우리들의 학창시절 [여수],2024.09.14,2024.09.14,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245773_240725_132030.gif,,대중음악,N,공연완료
PF245768,변진섭 전국투어 콘서트: 변천사 [순천],2024.09.22,2024.09.22,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245768_240725_125708.png,,대중음악,N,공연완료
PF245719,김정민 전국투어 콘서트: LIVE STAR [순천],2024.09.22,2024.09.22,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245719_240725_091419.gif,,대중음악,N,공연완료
PF245378,옥상달빛 전국투어: 정말 고마워서 갑니다 [여수],2024.08.23,2024.08.23,힐론카페 힐론다이닝,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245378_240719_125803.jfif,,대중음악,N,공연완료
PF245239,"박강수 콘서트: 한여름, 이몽 [순천]",2024.08.15,2024.08.15,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF245239_240718_094313.gif,,대중음악,N,공연완료
PF244925,"박혜경, 안녕 그리샤 [영광]",2024.07.18,2024.07.18,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF244925_240715_113830.jpg,,대중음악,N,공연완료
PF244090,ROCK CAFE RETRO 순천 SUMMER CONCERT,2024.08.17,2024.08.17,순천제일대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF244090_240701_144056.jpg,,대중음악,N,공연완료
PF243037,"영광문화예술의전당 개관10주년 기념, 지금 이순간 변진섭 [영광]",2024.06.20,2024.06.20,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF243037_240614_112031.jpg,,대중음악,N,공연완료
PF242260,워터밤 [여수],2024.08.31,2024.08.31,여수엑스포컨벤션센터 (여수세계박람회장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF242260_240603_173219.png,,대중음악,N,공연완료
PF242032,"국민남매 오누이 콘서트 시즌1, 우리들의 학창시절 [목포]",2024.07.27,2024.07.27,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF242032_240530_114032.gif,,대중음악,N,공연완료
PF240819,장기하 소극장 투어: 나란히 나란히 [담양],2024.06.19,2024.06.19,해동문화예술촌,http://www.kopis.or.kr/upload/pfmPoster/PF_PF240819_240510_111003.gif,,대중음악,N,공연완료
PF240514,장흥문화예술회관 개관 20주년 기념: 가정의 달 5월 효콘서트,2024.05.16,2024.05.16,장흥문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF240514_240507_110743.jpg,,대중음악,N,공연완료
PF239794,효 콘서트 [장성],2024.05.07,2024.05.07,장성문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF239794_240423_132522.jpg,,대중음악,N,공연완료
PF239791,트롯 디바 박혜신 콘서트 [여수],2024.06.15,2024.06.15,진남운동장(진남실내체육관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF239791_240423_130400.png,,대중음악,N,공연완료
PF237234,"쇼헤븐, 김원준 & 조성모 콘서트 [목포]",2024.06.01,2024.06.01,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF237234_240313_103751.jpg,,대중음악,N,공연완료
PF237192,송가인 전국투어 콘서트: 가인(佳人)의 선물 [순천],2024.04.06,2024.04.06,순천만생태문화교육원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF237192_240312_111137.gif,,대중음악,N,공연완료
PF237151,김원준 & 조성모 콘서트: SHOW! HEAVEN [목포],2024.06.01,2024.06.01,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF237151_240312_093203.gif,,대중음악,N,공연완료
PF236241,"제23회 광양매화축제, 신춘음악회 [광양]",2024.03.08,2024.03.08,광양시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF236241_240227_102418.png,,대중음악,N,공연완료
PF235588,대학가요제 리턴즈 [장흥],2024.02.29,2024.02.29,장흥문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF235588_240216_102902.jpg,,대중음악,N,공연완료
PF235033,"조명섭, 달밤 음악회 시즌2 [여수]",2024.03.16,2024.03.16,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF235033_240206_094649.gif,,대중음악,N,공연완료
PF234750,김창완밴드 전국투어: 개구쟁이 [여수],2024.04.21,2024.04.21,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF234750_240131_105506.gif,,대중음악,N,공연완료
PF234659,"주현미 콘서트, The Original [여수]",2024.04.27,2024.04.27,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF234659_240129_142812.gif,,대중음악,N,공연완료
PF234011,엠씨더맥스 이수 콘서트: 기행문 [여수],2024.02.17,2024.02.18,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF234011_240117_100808.jpg,,대중음악,N,공연완료
PF233152,"이은미 LIVE TOUR, 녹턴 [목포]",2024.02.24,2024.02.24,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF233152_231228_102459.gif,,대중음악,N,공연완료
PF233022,정동하X소향 THE GREATEST: 전율 [목포],2024.03.09,2024.03.09,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF233022_231226_104653.jpg,,대중음악,N,공연완료
PF232697,"8090 발라드의 대향연, 작지만 아주 큰 선물 [무안]",2023.12.22,2023.12.22,무안승달문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232697_231218_135813.jpg,,대중음악,N,공연완료
PF232432,"히든싱어 보컬 콘서트, 히든싱어 [장흥]",2023.12.26,2023.12.26,장흥문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232432_231213_142338.jpg,,대중음악,N,공연완료
PF231804,송년음악회 [영광],2023.12.15,2023.12.15,영광스포티움,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231804_231205_094721.png,,대중음악,N,공연완료
PF231646,군민과 함께하는 송년 콘서트 [장흥],2023.12.14,2023.12.14,장흥문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231646_231204_103926.jpg,,대중음악,N,공연완료
PF230741,AKMU CONCERT: AKMUTOPIA [순천],2024.01.13,2024.01.13,순천만생태문화교육원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230741_231123_134933.gif,,대중음악,N,공연완료
PF230648,"K-JAZZ, 러브레터 with 주현미, 이경우, 필윤밴드 [장성]",2023.12.05,2023.12.05,장성문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230648_231123_092907.jpg,,대중음악,N,공연완료
PF230012,이승철 전국투어 콘서트: RETRO Night [목포],2024.01.06,2024.01.06,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230012_231115_112443.gif,,대중음악,N,공연완료
PF228380,천년의빛 뮤직투어 [영광],2023.10.26,2023.10.26,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228380_231023_122920.png,,대중음악,N,공연완료
PF228312,MOTOR MUSIC FESTA in 영암KIC,2023.10.28,2023.10.28,국제자동차경주장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228312_231020_162417.jfif,,대중음악,N,공연완료
PF227864,제3회 광양 K-POP 페스티벌,2023.10.20,2023.10.21,광양공설운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF227864_231016_143032.jpg,,대중음악,N,공연완료
PF226650,구례자연드림파크 뮤직페스티벌 [구례],2023.10.28,2023.10.28,구례자연드림파크,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226650_230925_151800.jpg,,대중음악,N,공연완료
PF226065,"이은미 전국투어 콘서트, NOCTURN [순천]",2023.12.23,2023.12.23,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226065_230918_130427.gif,,대중음악,N,공연완료
PF226063,"이승환 콘서트, 이상한 이승환 [여수]",2023.11.11,2023.11.11,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226063_230918_125959.gif,,대중음악,N,공연완료
PF225481,"K-JAZZ, 러브레터 with 주현미, 이경우, 필윤밴드 [보성]",2023.09.14,2023.09.14,보성군문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225481_230908_111433.png,,대중음악,N,공연완료
PF224835,"영광군민의 날 기념음악회, 심수봉",2023.09.05,2023.09.05,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF224835_230830_104246.jpg,,대중음악,N,공연완료
PF224344,김창완밴드 전국투어: 아니벌써 [목포],2023.11.12,2023.11.12,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF224344_230822_103706.gif,,대중음악,N,공연완료
PF223101,"이승철 전국투어 콘서트, RETRO Night [여수]",2023.10.28,2023.10.28,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF223101_230801_122211.gif,,대중음악,N,공연완료
PF222176,변진섭 전국투어 콘서트: 변천사 [순천],2023.09.24,2023.09.24,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222176_230717_125222.gif,,대중음악,N,공연완료
PF219754,싸이 흠뻑쇼: SUMMER SWAG [여수],2023.07.15,2023.07.15,진남운동장(진남실내체육관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF219754_230607_123522.gif,,대중음악,N,공연완료
PF218985,박강수 작은음악회 [순천],2023.06.10,2023.06.10,썬더그라운드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF218985_230524_093938.gif,,대중음악,N,공연완료
PF218769,사랑의 기억 [목포],2023.05.31,2023.05.31,목포문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF218769_230519_134119.jpg,,대중음악,N,공연완료
PF217519,장성군민을 위한 미스앤미스터 효 콘서트,2023.05.08,2023.05.08,장성문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217519_230427_124004.jpg,,대중음악,N,공연완료
PF217173,신춘음악회: 대한민국 재즈 페스티벌 [목포],2023.05.04,2023.05.04,목포문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217173_230420_135628.jpeg,,대중음악,N,공연완료
PF217138,이한철 밴드의 슈퍼스타 (4.28),2023.04.28,2023.04.28,무안승달문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217138_230420_114216.jpg,,대중음악,N,공연완료
PF216596,다  함께 봄 음악회 [해남],2023.04.20,2023.04.20,해남문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF216596_230412_100504.png,,대중음악,N,공연완료
PF215964,박강수 해남 콘서트,2023.04.22,2023.04.22,해남문화원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215964_230330_175305.gif,,대중음악,N,공연완료
PF215620,조항조 & 진성 앙상블콘서트 [여수],2023.06.24,2023.06.24,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215620_230324_135746.gif,,대중음악,N,공연완료
PF214772,아름다운 콘서트 with 김종서 [영광],2023.03.16,2023.03.16,영광예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214772_230310_141525.png,,대중음악,N,공연완료
PF214446,신춘 음악회 [광양],2023.03.10,2023.03.10,광양시문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214446_230306_151021.jpg,,대중음악,N,공연완료
PF214237,남진 콘서트 [목포],2023.04.22,2023.04.22,목포시민문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214237_230302_133230.gif,,대중음악,N,공연완료
PF213350,트로트클라쓰 시즌3 [순천],2023.03.03,2023.03.04,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF213350_230215_113009.jpg,,대중음악,N,공연완료
PF211579,남진 60주년 콘서트 [여수],2023.03.18,2023.03.18,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF211579_230130_141624.gif,,대중음악,N,공연완료
PF209707,이은미 전국투어 콘서트: NOCTURN [여수],2023.02.12,2023.02.12,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF209707_230112_134000.png,,대중음악,N,공연완료
PF204138,김창완밴드 전국투어: 아니벌써 [순천],2023.06.10,2023.06.10,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF204138_221213_143945.png,,대중음악,N,공연완료
PF204079,하모나이즈 콘서트: The SHOWCHOIR [여수],2023.01.13,2023.01.13,예울마루,http://www.kopis.or.kr/upload/pfmPoster/PF_PF204079_221213_100116.gif,,대중음악,N,공연완료
PF261342,춘천문화재단 마티네 (4월),2025.04.16,2025.04.16,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261342_250319_102002.jpg,,대중음악,N,공연완료
PF260910,두루두루 찾아가는 대중음악 콘서트 [평창],2025.03.26,2025.03.26,평창문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260910_250313_105021.jpg,,대중음악,N,공연완료
PF260556,YB: 꿀파티 vol.4 [춘천],2025.04.05,2025.04.06,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF260556_250310_102529.png,,대중음악,N,공연완료
PF260417,조희창의 음악오디세이 Ⅱ. 부에노스아이레스의 카페,2025.04.30,2025.04.30,강릉아트센터 (구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260417_250306_125043.jpg,,대중음악,N,공연완료
PF260202,인생은 트로트처럼 [춘천],2025.03.18,2025.03.18,춘천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260202_250310_094430.jpg,,대중음악,N,공연완료
